drone_id,step,action,start_x,start_y,end_x,end_y,battery_after
0,0,move,5,50,4.502481404895005,45.024814048950056,99.5
0,1,move,4.502481404895005,45.024814048950056,4.004962809790011,40.04962809790011,99.0
0,2,move,4.004962809790011,40.04962809790011,4.0024936591226785,35.04962870757065,98.5
0,3,move,4.0024936591226785,35.04962870757065,4.000024508455345,30.049629317241187,98.0
0,4,move,4.000024508455345,30.049629317241187,8.483227343232354,32.263425229751505,97.5
0,5,move,8.483227343232354,32.263425229751505,12,34,97.10778345455536
0,6,move,12,34,16.931969619160718,33.178005063473215,96.60778345455536
0,7,move,16.931969619160718,33.178005063473215,21.863939238321436,32.35601012694643,96.10778345455536
0,8,move,21.863939238321436,32.35601012694643,21.563584525648928,27.365039575382795,95.60778345455536
0,9,move,21.563584525648928,27.365039575382795,21.26322981297642,22.37406902381916,95.10778345455536
0,10,move,21.26322981297642,22.37406902381916,21,18,94.66958521449072
0,11,move,21,18,20.502481404895004,13.024814048950054,94.16958521449072
0,12,move,20.502481404895004,13.024814048950054,20.004962809790012,8.049628097900108,93.66958521449072
0,13,move,20.004962809790012,8.049628097900108,15.005024321287175,8.024826662700455,93.16958521449072
0,14,move,15.005024321287175,8.024826662700455,10.005085832784339,8.000025227500803,92.66958521449072
0,15,move,10.005085832784339,8.000025227500803,7.003453056861371,11.998800124704317,92.16958521449072
0,16,move,7.003453056861371,11.998800124704317,4.001820280938404,15.997575021907831,91.66958521449072
0,17,move,4.001820280938404,15.997575021907831,2.419746210744589,11.25447038080825,91.16958521449072
0,18,move,2.419746210744589,11.25447038080825,0.8376721405507741,6.511365739708671,90.66958521449072
0,19,move,0.8376721405507741,6.511365739708671,5.794385792561798,5.854867627017137,90.16958521449072
0,20,move,5.794385792561798,5.854867627017137,10.751099444572821,5.198369514325604,89.66958521449072
0,21,move,10.751099444572821,5.198369514325604,15.707813096583845,4.54187140163407,89.16958521449072
0,22,move,15.707813096583845,4.54187140163407,20.664526748594866,3.8853732889425365,88.66958521449072
0,23,move,20.664526748594866,3.8853732889425365,25.62124040060589,3.2288751762510026,88.16958521449072
0,24,move,25.62124040060589,3.2288751762510026,30.57795405261691,2.572377063559469,87.66958521449072
0,25,move,30.57795405261691,2.572377063559469,35.534667704627935,1.9158789508679357,87.16958521449072
0,26,move,35.534667704627935,1.9158789508679357,40.49138135663896,1.2593808381764018,86.66958521449072
0,27,move,40.49138135663896,1.2593808381764018,45.448095008649986,0.602882725484868,86.16958521449072
0,28,move,45.448095008649986,0.602882725484868,50,0,85.71041959479598
0,29,move,50,0,55.0,0,85.21041959479598
0,30,move,55.0,0,60.0,0,84.71041959479598
0,31,move,60.0,0,65.0,0,84.21041959479598
0,32,move,65.0,0,70.0,0,83.71041959479598
0,33,move,70.0,0,75.0,0,83.21041959479598
0,34,move,75.0,0,80.0,0,82.71041959479598
0,35,move,80.0,0,83,0,82.41041959479598
0,36,move,83,0,87.97518595104995,0.4975185951049946,81.91041959479598
0,37,move,87.97518595104995,0.4975185951049946,92.9503719020999,0.9950371902099897,81.41041959479598
0,38,move,92.9503719020999,0.9950371902099897,93.79185433667908,5.923719297253889,80.91041959479598
0,39,move,93.79185433667908,5.923719297253889,94.63333677125827,10.852401404297789,80.41041959479598
0,40,move,94.63333677125827,10.852401404297789,92.32169147614047,15.285943558102096,79.91041959479598
0,41,move,92.32169147614047,15.285943558102096,90.01004618102267,19.7194857119064,79.41041959479598
0,42,move,90.01004618102267,19.7194857119064,87.69840088590487,24.15302786571071,78.91041959479598
0,43,move,87.69840088590487,24.15302786571071,85.38675559078708,28.586570019515015,78.41041959479598
0,44,move,85.38675559078708,28.586570019515015,83.07511029566928,33.02011217331932,77.91041959479598
0,45,move,83.07511029566928,33.02011217331932,81,37,77.46158120681926
0,46,move,81,37,79.37004658340298,41.72686490813136,76.96158120681926
0,47,move,79.37004658340298,41.72686490813136,77.74009316680596,46.45372981626272,76.46158120681926
0,48,move,77.74009316680596,46.45372981626272,76.11013975020894,51.18059472439408,75.96158120681926
0,49,move,76.11013975020894,51.18059472439408,74.48018633361193,55.907459632525445,75.46158120681926
0,50,move,74.48018633361193,55.907459632525445,72.8502329170149,60.634324540656806,74.96158120681926
0,51,move,72.8502329170149,60.634324540656806,71.22027950041787,65.36118944878817,74.46158120681926
0,52,return_to_base,71.22027950041787,65.36118944878817,66.34960926377032,64.23133483608987,73.96158120681926
0,53,return_to_base,66.34960926377032,64.23133483608987,61.478939027122756,63.10148022339158,73.46158120681926
0,54,return_to_base,61.478939027122756,63.10148022339158,56.608268790475194,61.971625610693295,72.96158120681926
0,55,return_to_base,56.608268790475194,61.971625610693295,51.73759855382763,60.841770997995006,72.46158120681926
0,56,return_to_base,51.73759855382763,60.841770997995006,46.86692831718007,59.71191638529672,71.96158120681926
0,57,return_to_base,46.86692831718007,59.71191638529672,41.996258080532506,58.58206177259843,71.46158120681926
0,58,return_to_base,41.996258080532506,58.58206177259843,37.125587843884944,57.45220715990014,70.96158120681926
0,59,return_to_base,37.125587843884944,57.45220715990014,32.25491760723738,56.32235254720185,70.46158120681926
0,60,return_to_base,32.25491760723738,56.32235254720185,27.384247370589822,55.192497934503564,69.96158120681926
0,61,return_to_base,27.384247370589822,55.192497934503564,22.513577133942263,54.062643321805275,69.46158120681926
0,62,return_to_base,22.513577133942263,54.062643321805275,17.6429068972947,52.93278870910699,68.96158120681926
0,63,return_to_base,17.6429068972947,52.93278870910699,12.772236660647142,51.8029340964087,68.46158120681926
0,64,return_to_base,12.772236660647142,51.8029340964087,7.901566423999582,50.67307948371041,67.96158120681926
1,0,move,5,50,9.975185951049946,50.49751859510499,99.5
1,1,move,9.975185951049946,50.49751859510499,14.950371902099892,50.99503719020999,99.0
1,2,move,14.950371902099892,50.99503719020999,19.950371292429352,50.99750634087732,98.5
1,3,move,19.950371292429352,50.99750634087732,24.950370682758813,50.99997549154465,98.0
1,4,move,24.950370682758813,50.99997549154465,27.96617540682752,54.98807301621539,97.5
1,5,move,27.96617540682752,54.98807301621539,30.981980130896233,58.97617054088612,97.0
1,6,move,30.981980130896233,58.97617054088612,34.9909247812161,55.988133929552234,96.5
1,7,move,34.9909247812161,55.988133929552234,38.99986943153597,53.000097318218344,96.0
1,8,move,38.99986943153597,53.000097318218344,41.999934569415906,57.00004846397968,95.5
1,9,move,41.999934569415906,57.00004846397968,44.999999707295835,60.999999609741025,95.0
1,10,move,44.999999707295835,60.999999609741025,48.99999985364474,57.9999998048729,94.5
1,11,move,48.99999985364474,57.9999998048729,52.99999999999363,55.000000000004775,94.0
1,12,move,52.99999999999363,55.000000000004775,56.99999999999593,58.00000000000172,93.5
1,13,move,56.99999999999593,58.00000000000172,60.99999999999822,60.999999999998664,93.0
1,14,move,60.99999999999822,60.999999999998664,63.999999999999105,56.99999999999933,92.5
1,15,move,63.999999999999105,56.99999999999933,67.0,53.0,92.0
1,16,move,67.0,53.0,66.50248140489501,48.024814048950056,91.5
1,17,move,66.50248140489501,48.024814048950056,66.00496280979002,43.04962809790011,91.0
1,18,move,66.00496280979002,43.04962809790011,61.00502432128718,43.024826662700455,90.5
1,19,move,61.00502432128718,43.024826662700455,56.32780031009056,41.2574626512173,90.0
1,20,move,56.32780031009056,41.2574626512173,53,40,89.64425476499262
1,21,move,53,40,53,39,74.54425476499263
1,22,move,53,39,56,39,69.24425476499263
1,23,move,56,39,55.50248140489501,34.024814048950056,63.74425476499263
1,24,move,55.50248140489501,34.024814048950056,55.00496280979001,29.04962809790011,63.24425476499263
1,25,move,55.00496280979001,29.04962809790011,51.489088629686364,25.494543183347364,62.74425476499263
1,26,move,51.489088629686364,25.494543183347364,52.36468805954062,20.571807598488178,47.24425476499263
1,27,move,52.36468805954062,20.571807598488178,53,17,46.88146790218875
1,28,move,53,17,57.41893958173531,14.660561397904836,46.38146790218875
1,29,move,57.41893958173531,14.660561397904836,61.83787916347062,12.321122795809671,45.88146790218875
1,30,move,61.83787916347062,12.321122795809671,66.25681874520593,9.981684193714509,45.38146790218875
1,31,move,66.25681874520593,9.981684193714509,70,8,44.95792949602162
1,32,move,70,8,74.37078638060768,10.42821465589316,44.45792949602162
1,33,move,74.37078638060768,10.42821465589316,78.74157276121537,12.856429311786318,43.95792949602162
1,34,move,78.74157276121537,12.856429311786318,83.35717835801688,10.933882829962158,43.45792949602162
1,35,move,83.35717835801688,10.933882829962158,87.97278395481841,9.011336348138,42.95792949602162
1,36,move,87.97278395481841,9.011336348138,92.32114878516279,11.479478017942249,42.45792949602162
1,37,move,92.32114878516279,11.479478017942249,95,13,42.14989977457975
1,38,move,95,13,95.98058067569092,17.902903378454603,36.64989977457975
1,39,move,95.98058067569092,17.902903378454603,96.96116135138183,22.805806756909202,36.14989977457975
1,40,move,96.96116135138183,22.805806756909202,97.94174202707276,27.708710135363802,35.64989977457975
1,41,move,97.94174202707276,27.708710135363802,98.92232270276368,32.611613513818405,35.14989977457975
1,42,move,98.92232270276368,32.611613513818405,98.95642564198135,37.61149721141945,34.64989977457975
1,43,move,98.95642564198135,37.61149721141945,98.99052858119902,42.6113809090205,34.14989977457975
1,44,move,98.99052858119902,42.6113809090205,95.15368474878518,45.81741107195845,33.64989977457975
1,45,move,95.15368474878518,45.81741107195845,91.31684091637135,49.02344123489641,33.14989977457975
1,46,move,91.31684091637135,49.02344123489641,87.47999708395753,52.22947139783437,32.64989977457975
1,47,move,87.47999708395753,52.22947139783437,83.64315325154371,55.43550156077232,32.14989977457975
1,48,move,83.64315325154371,55.43550156077232,79.80630941912987,58.64153172371028,31.64989977457975
1,49,move,79.80630941912987,58.64153172371028,75.96946558671604,61.847561886648236,31.14989977457975
1,50,move,75.96946558671604,61.847561886648236,72.13262175430222,65.0535920495862,30.64989977457975
1,51,move,72.13262175430222,65.0535920495862,67.47889655965122,66.8819360578818,30.14989977457975
1,52,move,67.47889655965122,66.8819360578818,62.82517136500021,68.7102800661774,29.64989977457975
1,53,move,62.82517136500021,68.7102800661774,58.1714461703492,70.538624074473,29.14989977457975
1,54,move,58.1714461703492,70.538624074473,53.51772097569819,72.36696808276861,28.64989977457975
1,55,move,53.51772097569819,72.36696808276861,48.86399578104718,74.19531209106421,28.14989977457975
1,56,move,48.86399578104718,74.19531209106421,44.21027058639617,76.02365609935981,27.64989977457975
1,57,move,44.21027058639617,76.02365609935981,39.55654539174516,77.85200010765541,27.14989977457975
1,58,move,39.55654539174516,77.85200010765541,34.90282019709415,79.68034411595102,26.64989977457975
1,59,move,34.90282019709415,79.68034411595102,30.24909500244314,81.50868812424662,26.14989977457975
1,60,move,30.24909500244314,81.50868812424662,25.59536980779213,83.33703213254222,25.64989977457975
1,61,move,25.59536980779213,83.33703213254222,20.941644613141126,85.16537614083782,25.14989977457975
1,62,move,20.941644613141126,85.16537614083782,16.28791941849012,86.99372014913342,24.64989977457975
1,63,move,16.28791941849012,86.99372014913342,11.634194223839113,88.82206415742903,24.14989977457975
1,64,move,11.634194223839113,88.82206415742903,6.980469029188107,90.65040816572464,23.64989977457975
1,65,move,6.980469029188107,90.65040816572464,2.3267438345370994,92.47875217402024,23.14989977457975
2,0,move,5,50,2.5717853441068397,54.37078638060769,99.5
2,1,move,2.5717853441068397,54.37078638060769,0.14357068821367847,58.74157276121538,99.0
2,2,move,0.14357068821367847,58.74157276121538,0.08943068017791642,63.74127963857628,98.5
2,3,move,0.08943068017791642,63.74127963857628,0.03529067214215437,68.74098651593718,98.0
2,4,move,0.03529067214215437,68.74098651593718,0,72,97.67407954466091
2,5,move,0,72,0.4975185951049946,76.97518595104995,97.17407954466091
2,6,move,0.4975185951049946,76.97518595104995,0.9950371902099897,81.9503719020999,96.67407954466091
2,7,move,0.9950371902099897,81.9503719020999,5.9949756787128266,81.97517333729955,96.17407954466091
2,8,move,5.9949756787128266,81.97517333729955,10.994914167215665,81.9999747724992,95.67407954466091
2,9,move,10.994914167215665,81.9999747724992,10.997457076863837,86.9999741258602,95.17407954466091
2,10,move,10.997457076863837,86.9999741258602,10.999999986512009,91.99997347922121,94.67407954466091
2,11,move,10.999999986512009,91.99997347922121,15.999999986494425,91.99998673961059,94.17407954466091
2,12,move,15.999999986494425,91.99998673961059,20.880933764858,93.08464588018401,93.67407954466091
2,13,move,20.880933764858,93.08464588018401,25,94,93.25212480995408
2,14,move,25,94,25.497518595104996,89.02481404895005,77.75212480995408
2,15,move,25.497518595104996,89.02481404895005,25.995037190209988,84.0496280979001,77.25212480995408
2,16,move,25.995037190209988,84.0496280979001,29.541304045989186,87.57439637221287,76.75212480995408
2,17,move,29.541304045989186,87.57439637221287,33.08757090176839,91.09916464652565,76.25212480995408
2,18,move,33.08757090176839,91.09916464652565,37.46885814634919,93.50838071829538,75.75212480995408
2,19,move,37.46885814634919,93.50838071829538,41.850145390929995,95.91759679006512,75.25212480995408
2,20,move,41.850145390929995,95.91759679006512,46.82195420170946,96.44780160808894,74.75212480995408
2,21,move,46.82195420170946,96.44780160808894,51.793763012488924,96.97800642611277,74.25212480995408
2,22,move,51.793763012488924,96.97800642611277,56.79375140338196,96.9887809764436,73.75212480995408
2,23,move,56.79375140338196,96.9887809764436,61.793739794275,96.99955552677444,73.25212480995408
2,24,move,61.793739794275,96.99955552677444,66.37966661477702,95.00725153465872,72.75212480995408
2,25,move,66.37966661477702,95.00725153465872,70.96559343527905,93.014947542543,72.25212480995408
2,26,move,70.96559343527905,93.014947542543,74.97533468056155,96.00191509273172,71.75212480995408
2,27,move,74.97533468056155,96.00191509273172,78.98507592584404,98.98888264292043,71.25212480995408
2,28,move,78.98507592584404,98.98888264292043,82.99042123212499,95.99602297740765,70.75212480995408
2,29,move,82.99042123212499,95.99602297740765,86.99576653840592,93.00316331189487,70.25212480995408
2,30,move,86.99576653840592,93.00316331189487,91.15729436983148,95.77474879826732,69.75212480995408
2,31,move,91.15729436983148,95.77474879826732,95.31882220125703,98.54633428463978,69.25212480995408
2,32,move,95.31882220125703,98.54633428463978,93.13827751227393,94.0468648871055,68.75212480995408
2,33,move,93.13827751227393,94.0468648871055,90.95773282329083,89.54739548957122,68.25212480995408
2,34,move,90.95773282329083,89.54739548957122,88.77718813430772,85.04792609203693,67.75212480995408
2,35,move,88.77718813430772,85.04792609203693,86.59664344532462,80.54845669450263,67.25212480995408
2,36,move,86.59664344532462,80.54845669450263,84.41609875634153,76.04898729696833,66.75212480995408
2,37,move,84.41609875634153,76.04898729696833,82.23555406735842,71.54951789943405,66.25212480995408
2,38,move,82.23555406735842,71.54951789943405,81.23182179998645,66.65130174092937,65.75212480995408
2,39,move,81.23182179998645,66.65130174092937,80.22808953261446,61.753085582424696,65.25212480995408
2,40,move,80.22808953261446,61.753085582424696,79.22435726524249,56.85486942392002,64.75212480995408
2,41,move,79.22435726524249,56.85486942392002,78.2206249978705,51.95665326541535,64.25212480995408
2,42,move,78.2206249978705,51.95665326541535,77.35651805736039,47.031887362820356,63.75212480995408
2,43,move,77.35651805736039,47.031887362820356,79.11594163521617,42.351670629197315,58.25212480995408
2,44,move,79.11594163521617,42.351670629197315,74.25162144547107,41.19478295459871,57.75212480995408
2,45,move,74.25162144547107,41.19478295459871,69.38730125572597,40.0378952800001,57.25212480995408
2,46,move,69.38730125572597,40.0378952800001,64.52298106598087,38.88100760540149,56.75212480995408
2,47,move,64.52298106598087,38.88100760540149,59.65866087623577,37.724119930802885,56.25212480995408
2,48,move,59.65866087623577,37.724119930802885,54.79434068649067,36.56723225620428,55.75212480995408
2,49,move,54.79434068649067,36.56723225620428,49.93002049674557,35.41034458160567,55.25212480995408
2,50,move,49.93002049674557,35.41034458160567,45.06570030700047,34.25345690700706,54.75212480995408
2,51,move,45.06570030700047,34.25345690700706,41.989548473172185,38.19519382050534,54.25212480995408
2,52,move,41.989548473172185,38.19519382050534,38.9133966393439,42.13693073400361,53.75212480995408
2,53,move,38.9133966393439,42.13693073400361,35.83724480551562,46.07866764750189,53.25212480995408
2,54,move,35.83724480551562,46.07866764750189,32.76109297168733,50.02040456100016,52.75212480995408
2,55,move,32.76109297168733,50.02040456100016,29.68494113785905,53.96214147449844,52.25212480995408
2,56,move,29.68494113785905,53.96214147449844,26.608789304030765,57.90387838799671,51.75212480995408
2,57,move,26.608789304030765,57.90387838799671,23.53263747020248,61.84561530149499,51.25212480995408
2,58,move,23.53263747020248,61.84561530149499,20.456485636374197,65.78735221499326,50.75212480995408
2,59,move,20.456485636374197,65.78735221499326,17.380333802545913,69.72908912849154,50.25212480995408
2,60,move,17.380333802545913,69.72908912849154,14.304181968717629,73.67082604198981,49.75212480995408
2,61,move,14.304181968717629,73.67082604198981,11.228030134889345,77.61256295548809,49.25212480995408
2,62,move,11.228030134889345,77.61256295548809,8.15187830106106,81.55429986898636,48.75212480995408
2,63,move,8.15187830106106,81.55429986898636,5.0757264672327755,85.49603678248464,48.25212480995408
2,64,move,5.0757264672327755,85.49603678248464,1.9995746334044897,89.43777369598291,47.75212480995408
2,65,move,1.9995746334044897,89.43777369598291,0,92,47.42711246638
3,0,move,5,50,7.451306198162795,54.357877685622746,99.5
3,1,move,7.451306198162795,54.357877685622746,9.90261239632559,58.71575537124549,99.0
3,2,move,9.90261239632559,58.71575537124549,12.353918594488384,63.07363305686824,98.5
3,3,move,12.353918594488384,63.07363305686824,14,66,98.16424402493142
3,4,move,14,66,18.975185951049944,65.50248140489501,97.66424402493142
3,5,move,18.975185951049944,65.50248140489501,23.95037190209989,65.00496280979002,97.16424402493142
3,6,move,23.95037190209989,65.00496280979002,25.19203183295573,69.84833772983359,96.66424402493142
3,7,move,25.19203183295573,69.84833772983359,26,73,96.33888595104747
3,8,move,26,73,30.47213595499958,70.76393202250021,90.83888595104747
3,9,move,30.47213595499958,70.76393202250021,34,69,90.44445876004755
3,10,move,34,69,38.9029033784546,69.98058067569092,84.94445876004755
3,11,move,38.9029033784546,69.98058067569092,43.805806756909206,70.96116135138185,84.44445876004755
3,12,move,43.805806756909206,70.96116135138185,43.90250963596422,75.96022611923418,83.94445876004755
3,13,move,43.90250963596422,75.96022611923418,42.87276854198014,80.85304057303891,83.44445876004755
3,14,move,42.87276854198014,80.85304057303891,42,85,83.02067818691174
3,15,move,42,85,46.975185951049944,85.49751859510499,67.52067818691174
3,16,move,46.975185951049944,85.49751859510499,51.889787572131326,86.41767668264444,67.02067818691174
3,17,move,51.889787572131326,86.41767668264444,55,87,66.70425249591297
3,18,move,55,87,55.49751859510499,82.02481404895005,51.20425249591297
3,19,move,55.49751859510499,82.02481404895005,55.99503719020999,77.0496280979001,50.70425249591297
3,20,move,55.99503719020999,77.0496280979001,60.99497567871283,77.02482666270045,50.20425249591297
3,21,move,60.99497567871283,77.02482666270045,65.99491416721567,77.0000252275008,49.70425249591297
3,22,move,65.99491416721567,77.0000252275008,68.99654694313864,80.99880012470432,49.20425249591297
3,23,move,68.99654694313864,80.99880012470432,71.9981797190616,84.99757502190783,48.70425249591297
3,24,move,71.9981797190616,84.99757502190783,75.99908918033947,81.9987880200257,48.20425249591297
3,25,move,75.99908918033947,81.9987880200257,79.99999864161734,79.00000101814358,47.70425249591297
3,26,move,79.99999864161734,79.00000101814358,82.99999932065421,83.00000050886584,47.20425249591297
3,27,move,82.99999932065421,83.00000050886584,85.99999999969107,86.9999999995881,46.70425249591297
3,28,move,85.99999999969107,86.9999999995881,87.3736056392994,91.80761973775752,46.20425249591297
3,29,move,87.3736056392994,91.80761973775752,89.38461578863999,87.2298650283777,30.704252495912968
